"106年07月03日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="055043","群創富邦69購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="055074","廣宇永豐67購01  ","0","0","0","102,000","62,000","40,000","102,000","62,000","40,000",
="055167","台泥群益67購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="055495","微星台新67購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056034","華新永昌68購01  ","0","0","0","100,000","60,000","40,000","100,000","60,000","40,000",
="056087","葡萄王富邦68購02","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056108","和大群益68購01  ","0","0","0","112,000","72,000","40,000","112,000","72,000","40,000",
="056492","群創元大68購05  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056550","聯發科元富68購02","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="056600","TPK永豐69購02   ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056664","利勤日盛68購01  ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="056697","鴻海永豐69購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056718","燁輝群益68購01  ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="056774","卜蜂元大68購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="056974","亞光國泰68購03  ","0","0","0","71,000","31,000","40,000","71,000","31,000","40,000",
="057021","宏全元富69購01  ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="057498","中壽兆豐69購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="057562","台泥元大69購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="057578","元油2X群益6A購03","0","0","0","40,000","0","40,000","40,000","0","40,000",
="057852","聯電元大6A購01  ","0","0","0","283,000","243,000","40,000","283,000","243,000","40,000",
="058106","華邦電永豐6A購02","0","0","0","40,000","0","40,000","40,000","0","40,000",
="058149","台苯元大6B購01  ","0","0","0","153,000","113,000","40,000","153,000","113,000","40,000",
="058173","鴻海富邦69購02  ","297,000","0","297,000","46,000","303,000","-257,000","343,000","303,000","40,000",
="058467","亞翔國泰71購02  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="058700","廣宇群益6B購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="059022","美律統一6B購02  ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="059063","智邦台新6A購01  ","0","0","0","100,000","60,000","40,000","100,000","60,000","40,000",
="059774","京鼎元富6B購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="060503","臻鼎中信6C購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="060531","華邦電凱基6B購02","0","0","0","77,000","37,000","40,000","77,000","37,000","40,000",
="060604","宏達電群益6B購03","0","0","0","41,000","1,000","40,000","41,000","1,000","40,000",
="060693","興勤凱基6B購02  ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="061128","GIS富邦71購01   ","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="061199","華邦電富邦73購01","0","0","0","50,000","10,000","40,000","50,000","10,000","40,000",
="061270","微星台新6C購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="061411","GIS國泰6C購06   ","0","0","0","85,000","45,000","40,000","85,000","45,000","40,000",
="061478","南亞科元富71購01","0","0","0","40,000","0","40,000","40,000","0","40,000",
="061579","聯電元大72購01  ","0","0","0","60,000","20,000","40,000","60,000","20,000","40,000",
="07872P","智邦統一69售02  ","0","0","0","246,000","206,000","40,000","246,000","206,000","40,000",
="08080P","大立光統一68售07","0","0","0","60,000","20,000","40,000","60,000","20,000","40,000",
="08398P","GIS中信6A售02   ","0","0","0","40,000","0","40,000","40,000","0","40,000",
="08504P","臺股指凱基69售17","0","0","0","40,000","0","40,000","40,000","0","40,000",
"3533  ","嘉澤            ","46,000","13,000","33,000","98,000","91,000","7,000","144,000","104,000","40,000",
"6285  ","啟碁            ","50,000","0","50,000","25,000","35,000","-10,000","75,000","35,000","40,000",
="03532P","鴻海中信6B售05  ","0","0","0","39,000","0","39,000","39,000","0","39,000",
="03869P","大同元富72售01  ","0","0","0","39,000","0","39,000","39,000","0","39,000",
="055688","元大金國票69購01","0","0","0","39,000","0","39,000","39,000","0","39,000",
="057524","聯發科統一6A購01","0","0","0","50,000","11,000","39,000","50,000","11,000","39,000",
="058337","華邦電元大69購04","0","0","0","191,000","152,000","39,000","191,000","152,000","39,000",
="058378","元石油元大69購01","0","0","0","40,000","1,000","39,000","40,000","1,000","39,000",
="058587","宏全國泰6C購01  ","0","0","0","54,000","15,000","39,000","54,000","15,000","39,000",
="058934","百和第一74購01  ","0","0","0","129,000","90,000","39,000","129,000","90,000","39,000",
="059435","智原國泰6A購01  ","0","0","0","74,000","35,000","39,000","74,000","35,000","39,000",
="059512","葡萄王日盛6A購01","0","0","0","229,000","190,000","39,000","229,000","190,000","39,000",
="060126","利勤元富6B購01  ","0","0","0","237,000","198,000","39,000","237,000","198,000","39,000",
="060186","聯發科中信71購01","0","0","0","54,000","15,000","39,000","54,000","15,000","39,000",
="060609","台光電元富6B購01","0","0","0","338,000","299,000","39,000","338,000","299,000","39,000",
="061590","TPK兆豐71購01   ","0","0","0","57,000","18,000","39,000","57,000","18,000","39,000",
="061604","元油2X統一71購04","0","0","0","44,000","5,000","39,000","44,000","5,000","39,000",
="08472P","智易元大69售02  ","0","0","0","39,000","0","39,000","39,000","0","39,000",
"1301  ","台塑            ","10,000","10,000","0","86,000","47,000","39,000","96,000","57,000","39,000",
="03686P","欣興群益6C售08  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
="053668","廣宇日盛67購01  ","0","0","0","138,000","100,000","38,000","138,000","100,000","38,000",
="058086","可成凱基69購03  ","0","0","0","991,000","953,000","38,000","991,000","953,000","38,000",
="058533","綠悅凱基6A購01  ","0","0","0","56,000","18,000","38,000","56,000","18,000","38,000",
="059834","啟碁群益6B購02  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
="059843","明泰永豐6B購01  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
="060299","GIS國泰6C購05   ","0","0","0","56,000","18,000","38,000","56,000","18,000","38,000",
="060587","義隆國泰6C購01  ","0","0","0","183,000","145,000","38,000","183,000","145,000","38,000",
="061778","明泰兆豐71購01  ","0","0","0","68,000","30,000","38,000","68,000","30,000","38,000",
="062404","群創國泰71購01  ","0","0","0","38,000","0","38,000","38,000","0","38,000",
"1702  ","南僑            ","26,000","0","26,000","12,000","0","12,000","38,000","0","38,000",
"2492  ","華新科          ","12,000","20,000","-8,000","127,000","81,000","46,000","139,000","101,000","38,000",
="056459","新日興群益69購01","0","0","0","71,000","34,000","37,000","71,000","34,000","37,000",
="057428","利勤永豐6A購01  ","0","0","0","130,000","93,000","37,000","130,000","93,000","37,000",
="057673","義隆凱基69購01  ","0","0","0","346,000","309,000","37,000","346,000","309,000","37,000",
="057690","台郡元大6A購02  ","0","0","0","280,000","243,000","37,000","280,000","243,000","37,000",
="058253","友達群益69購05  ","0","0","0","88,000","51,000","37,000","88,000","51,000","37,000",
="059171","華邦電元大6A購06","0","0","0","125,000","88,000","37,000","125,000","88,000","37,000",
="059577","景碩群益6A購01  ","0","0","0","70,000","33,000","37,000","70,000","33,000","37,000",
="059751","鴻海中信71購01  ","0","0","0","80,000","43,000","37,000","80,000","43,000","37,000",
="061979","上銀凱基6C購02  ","0","0","0","97,000","60,000","37,000","97,000","60,000","37,000",
="062027","友達兆豐71購02  ","0","0","0","333,000","296,000","37,000","333,000","296,000","37,000",
="07698P","大同統一67售02  ","0","0","0","250,000","213,000","37,000","250,000","213,000","37,000",
="08834P","中租群益6A售02  ","0","0","0","37,000","0","37,000","37,000","0","37,000",
="08859P","華通群益6B售01  ","0","0","0","70,000","33,000","37,000","70,000","33,000","37,000",
"2459  ","敦吉            ","37,000","0","37,000","0","0","0","37,000","0","37,000",
="03006X","元展06          ","0","0","0","36,000","0","36,000","36,000","0","36,000",
="052431","同欣電元大67購01","0","0","0","60,000","24,000","36,000","60,000","24,000","36,000",
="054871","群創統一68購01  ","0","0","0","41,000","5,000","36,000","41,000","5,000","36,000",
="055797","滬深2X兆豐67購01","0","0","0","75,000","39,000","36,000","75,000","39,000","36,000",
="057255","微星中信68購01  ","0","0","0","36,000","0","36,000","36,000","0","36,000",
="061610","可成凱基6C購05  ","0","0","0","928,000","892,000","36,000","928,000","892,000","36,000",
="062084","華新群益6C購01  ","0","0","0","336,000","300,000","36,000","336,000","300,000","36,000",
="08740P","遠東新凱基6A售02","0","0","0","36,000","0","36,000","36,000","0","36,000",
="03446P","新光金元大6B售04","0","0","0","35,000","0","35,000","35,000","0","35,000",
="03748P","可成元大71售01  ","0","0","0","46,000","11,000","35,000","46,000","11,000","35,000",
="04010P","台灣50元大6C售04","0","0","0","240,000","205,000","35,000","240,000","205,000","35,000",
="054977","超眾富邦67購01  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="055911","彩晶群益67購01  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="056365","台光電元大68購03","0","0","0","57,000","22,000","35,000","57,000","22,000","35,000",
="057430","葡萄王永豐6A購01","0","0","0","35,000","0","35,000","35,000","0","35,000",
="057702","國泰金合庫69購01","0","0","0","125,000","90,000","35,000","125,000","90,000","35,000",
="057815","鑽全凱基69購01  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="057876","群創凱基69購01  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="058883","全新永豐6B購01  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="059130","全新永豐6A購03  ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="059490","國泰金玉山6A購01","0","0","0","42,000","7,000","35,000","42,000","7,000","35,000",
="059624","華新科凱基6A購01","0","0","0","217,000","182,000","35,000","217,000","182,000","35,000",
="060376","康控國泰71購03  ","0","0","0","40,000","5,000","35,000","40,000","5,000","35,000",
="060990","葡萄王國泰6C購01","0","0","0","105,000","70,000","35,000","105,000","70,000","35,000",
="061274","興勤永豐6C購01  ","0","0","0","85,000","50,000","35,000","85,000","50,000","35,000",
="061443","深100群益72購02 ","0","0","0","35,000","0","35,000","35,000","0","35,000",
="08330P","聯電凱基69售02  ","0","0","0","1,330,000","1,295,000","35,000","1,330,000","1,295,000","35,000",
="08785P","台積電富邦6B售01","0","0","0","35,000","0","35,000","35,000","0","35,000",
"1338  ","廣華-KY         ","0","0","0","56,000","21,000","35,000","56,000","21,000","35,000",
="04048P","智邦元大6C售04  ","0","0","0","34,000","0","34,000","34,000","0","34,000",
="058264","可成永昌69購03  ","0","0","0","222,000","188,000","34,000","222,000","188,000","34,000",
="058828","至上元富6A購01  ","0","0","0","40,000","6,000","34,000","40,000","6,000","34,000",
="058956","鴻海玉山6A購01  ","0","0","0","34,000","0","34,000","34,000","0","34,000",
="059981","敦泰永豐6C購01  ","0","0","0","147,000","113,000","34,000","147,000","113,000","34,000",
="060116","明泰元大6B購02  ","0","0","0","139,000","105,000","34,000","139,000","105,000","34,000",
="061927","華邦電日盛71購01","0","0","0","168,000","134,000","34,000","168,000","134,000","34,000",
="055441","敦泰國泰68購01  ","0","0","0","48,000","15,000","33,000","48,000","15,000","33,000",
="056362","台光電元富68購01","0","0","0","33,000","0","33,000","33,000","0","33,000",
="057327","亞光國泰68購04  ","0","0","0","33,000","0","33,000","33,000","0","33,000",
="058000","信邦國泰69購01  ","0","0","0","33,000","0","33,000","33,000","0","33,000",
="058232","群創日盛69購02  ","0","0","0","33,000","0","33,000","33,000","0","33,000",
="059468","國泰金永豐6B購01","0","0","0","133,000","100,000","33,000","133,000","100,000","33,000",
="059819","可成元富6C購01  ","0","0","0","138,000","105,000","33,000","138,000","105,000","33,000",
"5434  ","崇越            ","42,000","0","42,000","0","9,000","-9,000","42,000","9,000","33,000",
="03032P","大立光國泰6A售10","0","0","0","155,000","123,000","32,000","155,000","123,000","32,000",
="03528P","TPK元富71售04   ","0","0","0","32,000","0","32,000","32,000","0","32,000",
="055121","東陽統一68購01  ","0","0","0","150,000","118,000","32,000","150,000","118,000","32,000",
="055250","台積電統一68購06","0","0","0","32,000","0","32,000","32,000","0","32,000",
="055658","群創統一69購01  ","0","0","0","33,000","1,000","32,000","33,000","1,000","32,000",
="056912","聯發科元大69購02","0","0","0","756,000","724,000","32,000","756,000","724,000","32,000",
="057086","大聯大凱基68購01","0","0","0","32,000","0","32,000","32,000","0","32,000",
="057669","葡萄王統一6A購01","0","0","0","88,000","56,000","32,000","88,000","56,000","32,000",
="057956","開發金元大6A購02","0","0","0","32,000","0","32,000","32,000","0","32,000",
="058224","兆豐金凱基69購01","0","0","0","233,000","201,000","32,000","233,000","201,000","32,000",
="058490","南亞科元大6C購01","0","0","0","53,000","21,000","32,000","53,000","21,000","32,000",
="059015","彩晶富邦6A購02  ","0","0","0","44,000","12,000","32,000","44,000","12,000","32,000",
="059029","統一元富6A購01  ","0","0","0","121,000","89,000","32,000","121,000","89,000","32,000",
="061056","可成元大6C購01  ","0","0","0","1,083,000","1,051,000","32,000","1,083,000","1,051,000","32,000",
"2888  ","新光金          ","124,000","127,000","-3,000","646,000","611,000","35,000","770,000","738,000","32,000",
"9802  ","鈺齊-KY         ","25,000","10,000","15,000","76,000","59,000","17,000","101,000","69,000","32,000",
="03061P","光寶科群益6B售02","0","0","0","31,000","0","31,000","31,000","0","31,000",
="03455P","興勤凱基6B售03  ","0","0","0","31,000","0","31,000","31,000","0","31,000",
="055035","全新元富68購01  ","0","0","0","33,000","2,000","31,000","33,000","2,000","31,000",
="057748","元油2X凱基69購01","0","0","0","31,000","0","31,000","31,000","0","31,000",
="058565","中鋼兆豐6B購01  ","0","0","0","45,000","14,000","31,000","45,000","14,000","31,000",
="059346","緯創凱基6A購01  ","0","0","0","117,000","86,000","31,000","117,000","86,000","31,000",
="059424","宏達電群益6A購07","0","0","0","56,000","25,000","31,000","56,000","25,000","31,000",
="059863","京鼎國泰72購01  ","0","0","0","41,000","10,000","31,000","41,000","10,000","31,000",
="060460","南亞科台新6C購01","0","0","0","33,000","2,000","31,000","33,000","2,000","31,000",
="060673","中壽群益6B購01  ","0","0","0","34,000","3,000","31,000","34,000","3,000","31,000",
="03194P","台光電兆豐6C售02","0","0","0","139,000","109,000","30,000","139,000","109,000","30,000",
="03423P","GIS統一6B售04   ","0","0","0","757,000","727,000","30,000","757,000","727,000","30,000",
="03679P","GIS永豐6C售03   ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="051726","臺股指元大69購02","0","0","0","30,000","0","30,000","30,000","0","30,000",
="054861","神達元大68購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="055376","台達電永豐68購01","0","0","0","40,000","10,000","30,000","40,000","10,000","30,000",
="055453","彩晶日盛67購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="055627","精誠國泰67購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="055885","聯發科中信67購01","0","0","0","30,000","0","30,000","30,000","0","30,000",
="055977","台光電日盛67購01","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056085","大同富邦69購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056207","嘉澤元大67購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056405","大立光中信68購02","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056407","華新中信6B購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056456","東聯群益69購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="056471","大立光統一69購05","0","0","0","200,000","170,000","30,000","200,000","170,000","30,000",
="057030","卜蜂中信68購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="057096","貿聯凱基68購03  ","0","0","0","44,000","14,000","30,000","44,000","14,000","30,000",
="057507","聯電兆豐6A購01  ","80,000","0","80,000","0","50,000","-50,000","80,000","50,000","30,000",
="057895","元油2X統一69購02","0","0","0","30,000","0","30,000","30,000","0","30,000",
="057949","緯創日盛6A購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="057971","卜蜂兆豐69購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="058072","寶滬深宏遠69購01","0","0","0","50,000","20,000","30,000","50,000","20,000","30,000",
="058112","台灣大元大69購01","0","0","0","30,000","0","30,000","30,000","0","30,000",
="058271","康友國泰69購02  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="058364","華邦電中信69購01","0","0","0","35,000","5,000","30,000","35,000","5,000","30,000",
="058504","潤泰全元大6A購02","0","0","0","30,000","0","30,000","30,000","0","30,000",
="058667","創意元大6A購01  ","0","0","0","31,000","1,000","30,000","31,000","1,000","30,000",
="058670","華紙元大6A購02  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="059126","超眾台新71購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="059150","聯鈞兆豐6B購01  ","0","0","0","40,000","10,000","30,000","40,000","10,000","30,000",
="059159","聯鈞永豐6A購01  ","0","0","0","60,000","30,000","30,000","60,000","30,000","30,000",
="059233","鴻海兆豐6B購03  ","0","0","0","40,000","10,000","30,000","40,000","10,000","30,000",
="059242","葡萄王永豐6A購02","0","0","0","30,000","0","30,000","30,000","0","30,000",
="059267","麗清國泰6C購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="059479","華新元富6A購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="060085","創意康和6B購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="060701","鑽全永豐6B購03  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="060818","聯發科凱基6B購03","0","0","0","30,000","0","30,000","30,000","0","30,000",
="061140","日友國票71購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="061679","上証2X群益71購09","0","0","0","60,000","30,000","30,000","60,000","30,000","30,000",
="061702","元油2X元富6C購04","0","0","0","30,000","0","30,000","30,000","0","30,000",
="07674P","儒鴻兆豐68售01  ","0","0","0","70,000","40,000","30,000","70,000","40,000","30,000",
="07788P","臺股指群益67售14","0","0","0","50,000","20,000","30,000","50,000","20,000","30,000",
="07859P","神基元大68售01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="07935P","群創富邦68售01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
="07948P","大立光群益6A售03","0","0","0","30,000","0","30,000","30,000","0","30,000",
="08060P","大立光元大69售04","0","0","0","30,000","0","30,000","30,000","0","30,000",
="08211P","百和元大68售01  ","0","0","0","330,000","300,000","30,000","330,000","300,000","30,000",
="08767P","大立光群益6C售06","0","0","0","30,000","0","30,000","30,000","0","30,000",
="08790P","晶豪科凱基6A售03","0","0","0","30,000","0","30,000","30,000","0","30,000",
="03712P","聯發科富邦71售05","0","0","0","293,000","264,000","29,000","293,000","264,000","29,000",
="055604","新興玉山67購01  ","0","0","0","29,000","0","29,000","29,000","0","29,000",
="055814","台光電富邦68購01","0","0","0","29,000","0","29,000","29,000","0","29,000",
="055848","聯電元大69購01  ","0","0","0","39,000","10,000","29,000","39,000","10,000","29,000",
="056017","可成元大67購03  ","0","0","0","29,000","0","29,000","29,000","0","29,000",
="056792","和大兆豐69購01  ","0","0","0","39,000","10,000","29,000","39,000","10,000","29,000",
="058123","力達凱基6B購01  ","0","0","0","29,000","0","29,000","29,000","0","29,000",
="058796","鈺齊永豐6A購01  ","0","0","0","56,000","27,000","29,000","56,000","27,000","29,000",
="060120","盛餘元大6B購01  ","0","0","0","164,000","135,000","29,000","164,000","135,000","29,000",
="061413","大同富邦71購01  ","0","0","0","88,000","59,000","29,000","88,000","59,000","29,000",
="061711","鎧勝國泰6C購01  ","0","0","0","432,000","403,000","29,000","432,000","403,000","29,000",
="062024","中租永豐6C購01  ","0","0","0","29,000","0","29,000","29,000","0","29,000",
="08701P","亞翔國泰71售03  ","0","0","0","29,000","0","29,000","29,000","0","29,000",
"2104  ","中橡            ","29,000","0","29,000","0","0","0","29,000","0","29,000",
"3023  ","信邦            ","30,000","0","30,000","0","1,000","-1,000","30,000","1,000","29,000",
="054270","南亞科國票67購02","0","0","0","28,000","0","28,000","28,000","0","28,000",
="056870","聯鈞康和68購01  ","0","0","0","28,000","0","28,000","28,000","0","28,000",
="057435","致伸元大6A購01  ","0","0","0","28,000","0","28,000","28,000","0","28,000",
="058412","深100元大6C購01 ","0","0","0","78,000","50,000","28,000","78,000","50,000","28,000",
="060303","明泰國泰6C購01  ","0","0","0","208,000","180,000","28,000","208,000","180,000","28,000",
="060705","永冠群益6B購02  ","0","0","0","136,000","108,000","28,000","136,000","108,000","28,000",
="061102","深100元大72購01 ","0","0","0","31,000","3,000","28,000","31,000","3,000","28,000",
="061154","奇力新永豐6C購01","0","0","0","100,000","72,000","28,000","100,000","72,000","28,000",
="07643P","台積電永昌67售01","0","0","0","28,000","0","28,000","28,000","0","28,000",
"2515  ","中工            ","28,000","0","28,000","0","0","0","28,000","0","28,000",
="058331","台光電元大6A購01","0","0","0","34,000","7,000","27,000","34,000","7,000","27,000",
="058782","晶豪科永豐6A購01","0","0","0","27,000","0","27,000","27,000","0","27,000",
="059933","智伸科群益6B購01","0","0","0","27,000","0","27,000","27,000","0","27,000",
="061217","上証2X永昌71購01","0","0","0","27,000","0","27,000","27,000","0","27,000",
="062107","FB上証永豐6C購01","0","0","0","28,000","1,000","27,000","28,000","1,000","27,000",
="07536P","大立光統一68售04","0","0","0","27,000","0","27,000","27,000","0","27,000",
="08939P","臺股指群益6A售19","0","0","0","41,000","14,000","27,000","41,000","14,000","27,000",
"1216  ","統一            ","50,000","47,000","3,000","24,000","0","24,000","74,000","47,000","27,000",
="03763P","臻鼎元大6C售02  ","0","0","0","38,000","12,000","26,000","38,000","12,000","26,000",
="055763","群創國泰68購02  ","0","0","0","26,000","0","26,000","26,000","0","26,000",
="058270","長榮國泰69購01  ","0","0","0","864,000","838,000","26,000","864,000","838,000","26,000",
="059215","台塑群益6B購01  ","0","0","0","177,000","151,000","26,000","177,000","151,000","26,000",
="059375","冠德元大6A購01  ","0","0","0","129,000","103,000","26,000","129,000","103,000","26,000",
="062155","康友元大6C購02  ","0","0","0","26,000","0","26,000","26,000","0","26,000",
="08383P","華通富邦6A售02  ","0","0","0","26,000","0","26,000","26,000","0","26,000",
="08803P","晶豪科永豐6A售02","0","0","0","41,000","15,000","26,000","41,000","15,000","26,000",
"3454  ","晶睿            ","26,000","0","26,000","0","0","0","26,000","0","26,000",
="00699R","元大美債7-10反1 ","0","0","0","1,266,000","1,241,000","25,000","1,266,000","1,241,000","25,000",
="03141P","鴻海元大6B售02  ","0","0","0","25,000","0","25,000","25,000","0","25,000",
="03498C","臺股指元大76牛01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="03905P","台積電凱基6C售11","0","0","0","25,000","0","25,000","25,000","0","25,000",
="053983","元黃金國泰67購03","0","0","0","25,000","0","25,000","25,000","0","25,000",
="055526","力成兆豐67購01  ","0","0","0","25,000","0","25,000","25,000","0","25,000",
="055804","日月光國泰68購01","0","0","0","49,000","24,000","25,000","49,000","24,000","25,000",
="055831","玉山金永豐68購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="056037","大同國泰68購01  ","0","0","0","40,000","15,000","25,000","40,000","15,000","25,000",
="056595","儒鴻中信68購01  ","0","0","0","44,000","19,000","25,000","44,000","19,000","25,000",
="057351","深中小元富6B購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="057386","微星富邦6B購01  ","0","0","0","95,000","70,000","25,000","95,000","70,000","25,000",
="057463","聯電元富6A購01  ","0","0","0","30,000","5,000","25,000","30,000","5,000","25,000",
="057512","富邦金日盛69購01","0","0","0","42,000","17,000","25,000","42,000","17,000","25,000",
="058138","聯發科統一6A購02","0","0","0","25,000","0","25,000","25,000","0","25,000",
="058367","鎧勝中信69購02  ","0","0","0","75,000","50,000","25,000","75,000","50,000","25,000",
="058514","宏達電中信6C購01","0","0","0","35,000","10,000","25,000","35,000","10,000","25,000",
="059797","高鐵群益6C購01  ","0","0","0","70,000","45,000","25,000","70,000","45,000","25,000",
="060366","大立光永昌6C購01","0","0","0","35,000","10,000","25,000","35,000","10,000","25,000",
="060607","T50反1永昌75購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="061377","大同凱基6C購01  ","0","0","0","1,225,000","1,200,000","25,000","1,225,000","1,200,000","25,000",
="061785","元石油永昌71購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="061920","台積電凱基6C購02","0","0","0","351,000","326,000","25,000","351,000","326,000","25,000",
="061935","宏達電元富6C購01","0","0","0","25,000","0","25,000","25,000","0","25,000",
="06460P","宏達電凱基67售02","0","0","0","25,000","0","25,000","25,000","0","25,000",
="07637P","廣宇永豐67售02  ","0","0","0","25,000","0","25,000","25,000","0","25,000",
"4943  ","康控-KY         ","0","0","0","47,000","22,000","25,000","47,000","22,000","25,000",
="03115P","GIS元大6B售03   ","0","0","0","74,000","50,000","24,000","74,000","50,000","24,000",
="03663P","GIS元大6C售01   ","0","0","0","32,000","8,000","24,000","32,000","8,000","24,000",
="03704P","創意凱基6C售02  ","0","0","0","164,000","140,000","24,000","164,000","140,000","24,000",
="03736P","滬深2X群益6C售04","0","0","0","34,000","10,000","24,000","34,000","10,000","24,000",
="04012P","聯發科元大6C售07","0","0","0","369,000","345,000","24,000","369,000","345,000","24,000",
="054751","鴻海凱基6C購01  ","0","0","0","24,000","0","24,000","24,000","0","24,000",
="055485","彩晶永豐67購01  ","0","0","0","40,000","16,000","24,000","40,000","16,000","24,000",
="057633","國泰金玉山69購01","0","0","0","24,000","0","24,000","24,000","0","24,000",
="061310","廣宇永豐6C購01  ","0","0","0","36,000","12,000","24,000","36,000","12,000","24,000",
"1904  ","正隆            ","0","0","0","64,000","40,000","24,000","64,000","40,000","24,000",
"2809  ","京城銀          ","24,000","0","24,000","0","0","0","24,000","0","24,000",
="0054  ","元大台商50      ","0","0","0","23,000","0","23,000","23,000","0","23,000",
="055437","鴻準元大69購02  ","0","0","0","123,000","100,000","23,000","123,000","100,000","23,000",
="056761","滬深2X元大68購01","0","0","0","23,000","0","23,000","23,000","0","23,000",
="058756","中租永豐6A購01  ","0","0","0","23,000","0","23,000","23,000","0","23,000",
="058915","奇力新元富6B購01","0","0","0","40,000","17,000","23,000","40,000","17,000","23,000",
="059202","亞光元富6B購03  ","0","0","0","31,000","8,000","23,000","31,000","8,000","23,000",
="059251","深中小元大71購01","0","0","0","25,000","2,000","23,000","25,000","2,000","23,000",
="059269","群創富邦6A購01  ","0","0","0","526,000","503,000","23,000","526,000","503,000","23,000",
="061380","智原凱基6C購01  ","0","0","0","31,000","8,000","23,000","31,000","8,000","23,000",
="061971","訊芯兆豐71購01  ","0","0","0","218,000","195,000","23,000","218,000","195,000","23,000",
"8016  ","矽創            ","0","0","0","24,000","1,000","23,000","24,000","1,000","23,000",
="03360P","鴻海兆豐71售04  ","0","0","0","22,000","0","22,000","22,000","0","22,000",
="03920P","鴻海康和6C售01  ","0","0","0","22,000","0","22,000","22,000","0","22,000",
="052519","智易元大67購02  ","0","0","0","22,000","0","22,000","22,000","0","22,000",
="055065","國泰金兆豐67購01","0","0","0","112,000","90,000","22,000","112,000","90,000","22,000",
="056376","大同統一6B購01  ","0","0","0","25,000","3,000","22,000","25,000","3,000","22,000",
="057339","亞光元大68購05  ","0","0","0","37,000","15,000","22,000","37,000","15,000","22,000",
="058980","華邦電元大6A購05","0","0","0","264,000","242,000","22,000","264,000","242,000","22,000",
="059895","高鐵元大6C購01  ","0","0","0","163,000","141,000","22,000","163,000","141,000","22,000",
="061273","南亞科永豐6C購01","0","0","0","42,000","20,000","22,000","42,000","20,000","22,000",
